Timestamp,Date,Measure,USDT,USDC,BUSD,PYUSD,USDM,GYEN,EUROe,EURCV,EURC,EURT,AGEUR,EURS,USDP,ZUSD,GUSD,FDUSD,USDe,GHO,USDV,FRAX,DAI,MXNT,CNHT,USDD,VCHF,TRYB,AUDD,BEAN,XIDR,USDGLO,LUSD,XSGD,sUSD,sEUR,1GBP,BRZ,IDRT,AUDF,BSC-BUSD,BSC-USD,USDL,aUSDT,USD0,AUSD,USDz,AEUR,M,deUSD
1655510400000,2022-06-18,Circulating Market Value (Dollar),73811643820.64,59202241384.43,17616738374.08,,,32015123.57,,,,196828162.40,70082382.61,158942941.16,886972537.97,1799014.36,241901993.00,,,,,1800328082.10,6295432086.98,,26275545.27,708004572.81,,27928344.05,,,3477458.10,,178806209.25,80956703.64,,54226659.99,,,12746978.74,,,,,,,,,,,
1655596800000,2022-06-19,Circulating Market Value (Dollar),73739844916.69,59829374061.70,17150878017.86,,,32440246.64,,,,197349816.70,69136427.98,159416983.99,887923944.69,1722626.08,182554532.74,,,,,1802485772.22,6301186451.01,,26275545.27,697723766.73,,27453661.99,,,3466847.37,,182917690.09,81036118.81,,53016918.98,,,12861977.43,,,,,,,,,,,
1655683200000,2022-06-20,Circulating Market Value (Dollar),67089292952.30,59666534945.50,17221514547.65,,,31951450.13,,,,196884669.94,68531189.54,158664233.11,888006940.75,1776741.49,180169227.65,,,,,1797222080.90,6292046315.02,,26275545.27,697130096.09,,28069445.93,,,3453323.98,,183041986.29,81086213.01,,53113711.64,,,12809274.47,,,,,,,,,,,
1655769600000,2022-06-21,Circulating Market Value (Dollar),66903561740.95,59780645462.29,17597951670.42,,,29686428.96,,,,195896778.35,68368184.90,158803571.11,876892324.02,1780440.09,273785226.60,,,,,1798084783.35,6332080344.81,990117.34,26275545.27,695996862.05,,28153329.48,,,3480560.95,,186737265.72,81047527.00,,53268170.43,,,12779945.68,,,,,,,,,,,
1655856000000,2022-06-22,Circulating Market Value (Dollar),66696460287.38,59662319816.44,17568003936.32,,,27230437.75,,,,197054949.26,67816083.72,158687095.65,869975136.72,1784205.73,179820757.00,,,,,1785160625.51,6334309385.17,990117.34,26275545.27,704491482.63,,27944716.43,,,3470376.56,,185538016.48,81317237.16,,52906227.68,,,12735661.40,,,,,,,,,,,
1655942400000,2022-06-23,Circulating Market Value (Dollar),66801256809.15,59488813981.56,17428221063.61,,,27309732.09,,,,197877591.34,68017667.76,159506201.55,872930814.58,1728025.14,180663581.18,,,,,1797815716.53,6334737586.87,1001500.86,26275545.27,706795200.63,,27993842.71,,,3445349.40,,191638254.76,80942013.00,,53285661.55,,,12763976.13,,,,,,,,,,,
1656028800000,2022-06-24,Circulating Market Value (Dollar),66638168323.68,59700294889.21,17364747768.14,,,27837117.08,,,,197447096.91,70557216.30,157078126.85,872589690.39,1865218.85,180883310.08,,,,,1768554326.00,6326227691.05,995998.16,26275545.27,708034105.44,,28352956.63,,,3457110.99,,189549298.84,80855108.48,,52677838.44,,,12779960.86,,,,,,,,,,,
1656115200000,2022-06-25,Circulating Market Value (Dollar),66417234374.87,59632454416.81,17337913058.63,,,27471562.08,,,,197054504.15,70850171.79,156811185.52,874504549.34,1792959.37,181523234.64,,,,,1769165225.74,6330361719.37,1007923.11,26275545.27,707577880.12,,29029473.93,,,3443380.23,,191393758.99,80745883.30,,52851259.61,,,12746228.20,,,,,,,,,,,
1656201600000,2022-06-26,Circulating Market Value (Dollar),66634674779.16,59867116395.04,17405071239.85,,,27570283.33,,,,196195050.93,70766147.85,157279150.79,872890586.40,1805079.01,179963021.22,,,,,1769622741.68,6335987483.29,1013615.50,26275545.27,708096404.22,,29020288.80,,,3436072.25,,190282052.50,81075756.07,,52916017.99,,,12797809.50,,,,,,,,,,,
1656288000000,2022-06-27,Circulating Market Value (Dollar),66734275035.81,59552136612.23,17397621469.82,,,27535411.98,,,,195885984.28,70271710.10,157900333.35,873892285.44,1789213.84,185890938.75,,,,,1736578406.64,6353526384.61,1007174.85,26275545.27,711661617.46,,29299286.45,,,3418225.65,,189820562.01,81337407.47,,52911302.87,,,12779080.64,,,,,,,,,,,
1656374400000,2022-06-28,Circulating Market Value (Dollar),66591605983.09,59447671288.26,17414458832.87,,,27555171.19,,,,196424909.10,70518616.77,157245351.63,874117306.02,1792689.86,176295420.41,,,,,1736105334.41,6258183564.11,1006536.19,26275545.27,713707474.59,,29134467.74,,,3384004.66,,187387264.72,81232047.55,,53276154.71,,,12773814.48,,,,,,,,,,,
1656460800000,2022-06-29,Circulating Market Value (Dollar),66418115071.91,59469890047.25,17546355251.92,,,27350694.57,,,,195653099.32,70587167.59,156454710.31,857983400.74,1749455.97,174444326.98,,,,,1718990068.26,6342057373.22,1001596.30,26275545.27,716386277.61,,29062116.33,,,3451695.59,,183205928.27,81302419.24,,53094880.12,,,12787273.05,,,,,,,,,,,
1656547200000,2022-06-30,Circulating Market Value (Dollar),66429984507.86,59513059430.48,17527737989.94,,,27344810.48,,,1847.94,194859946.21,70738169.67,155601628.84,857463507.94,1707614.19,181276549.48,,,,,1738321149.52,6331380027.29,993840.40,26275545.27,718632180.61,,29121104.06,,,3409177.92,,183873469.20,80751389.78,,52390726.44,,,12751513.67,,,,,,,,,,,
1656633600000,2022-07-01,Circulating Market Value (Dollar),66168749879.33,58721219639.05,18032531651.14,,,27489144.77,,,321688.24,192132717.34,68145771.76,153379869.07,846280975.04,1777786.99,207082063.51,,,,,1714054463.07,6363536430.56,1016544.85,26275545.27,708313606.22,,29111491.21,,,3433611.72,,182584428.79,80620346.36,,52394891.72,,,12476884.33,,,,,,,,,,,
1656720000000,2022-07-02,Circulating Market Value (Dollar),66505163851.53,59547114715.23,17785545225.26,,,27548918.26,,,321688.24,194097995.76,68894165.35,153950048.48,858687533.35,1733474.48,172307812.19,,,,,1740719325.19,6418180187.93,990673.23,26275545.27,718355478.16,,28938999.03,,,3423340.26,,184688168.60,80871775.28,,52146104.89,,,12619049.88,,,,,,,,,,,
1656806400000,2022-07-03,Circulating Market Value (Dollar),66394829619.72,59591167881.81,17822162657.68,,,27558518.62,,,321688.24,193981041.40,68534503.29,153928932.04,857576659.63,1722241.83,172993968.31,,,,,1737975711.09,6438040842.15,986342.43,26275545.27,717326319.72,,29036871.39,,,3389358.79,,200820462.84,80605816.50,,52782746.72,,,12679404.43,,,,,,,,,,,
1656892800000,2022-07-04,Circulating Market Value (Dollar),66373633851.39,59743818578.03,17759692808.11,,,27587406.71,,,321688.24,193638724.55,68710090.59,153955544.06,856952073.64,1847468.49,172340876.79,,,,,1730282702.53,6458254550.98,983343.50,26275545.27,717210043.06,,29027470.57,,,3426437.88,,201866837.75,80745601.95,,51923405.46,,,12680597.84,,,,,,,,,,,
1656979200000,2022-07-05,Circulating Market Value (Dollar),66309596580.40,59644423323.35,17848291297.80,,,27437056.09,,,321698.90,60266627.27,69066457.90,154001099.04,852051848.78,1702619.69,175462051.78,,,,,1735660428.24,6440188807.71,987984.61,26275545.27,717902917.47,,29121436.74,,,3418387.44,,203290585.03,80609634.86,,51781103.15,,,12666315.61,,,,,,,,,,,
1657065600000,2022-07-06,Circulating Market Value (Dollar),66250891951.62,59379735735.25,17829337172.82,,,26222383.47,,,321709.56,59406871.87,68914385.49,151353025.91,851191992.28,1721580.38,176160133.88,,,,,1735105262.05,6428080029.07,982979.24,26275545.27,718590359.61,,28827642.34,,,3241336.52,,203362475.47,80109068.02,,51556705.28,,,12644119.66,,,,,,,,,,,
1657152000000,2022-07-07,Circulating Market Value (Dollar),66285196879.44,59159481065.21,17832210016.11,,,26207939.18,,,322136.88,59021437.40,68655522.84,150283685.50,850658041.21,1712863.41,200831814.02,,,,,1736897871.82,6450687983.00,968304.95,26275545.27,718889221.26,,28511759.77,,,3269645.20,,204299263.15,80074434.83,,50991206.98,,,12659385.58,,,,,,,,,,,
1657238400000,2022-07-08,Circulating Market Value (Dollar),66381184448.05,59268251886.65,17873188729.50,,,26194378.94,,,322136.88,59029699.17,68838494.99,148697332.54,852719176.67,1739179.12,189721837.16,,,,,1739522039.52,6469891331.66,981644.32,26275545.27,718000612.29,,28389092.12,,,3270164.53,,204932549.50,65956539.83,,50556399.32,,,12660283.74,,,,,,,,,,,
1657324800000,2022-07-09,Circulating Market Value (Dollar),66510389390.87,59370994991.26,17875387523.90,,,26164008.65,,,337320.28,58891021.38,68949240.73,148640501.51,853219734.67,1741807.38,187904411.75,,,,,1734237135.03,6502763090.86,977315.16,26275545.27,723203357.19,,28110984.65,,,3270828.55,,205153568.09,65917458.19,,50647452.02,,,12627148.48,,,,,,,,,,,
1657411200000,2022-07-10,Circulating Market Value (Dollar),66382059056.29,59204899367.41,17860530229.67,,,26117537.54,,,336695.14,59149425.92,60510147.94,148824393.36,850535080.30,1671011.77,188269043.58,,,,,1734765605.22,6440743859.40,983382.02,26275545.27,721178884.29,,28057890.03,,,3205702.03,,205039844.29,66097111.49,,50945052.46,,,12666546.01,,,,,,,,,,,
1657497600000,2022-07-11,Circulating Market Value (Dollar),66323825248.55,59261760523.30,17989838532.49,,,26090135.69,,,331523.56,58872042.75,55379848.28,148584247.71,846830457.60,1678576.17,186178616.80,,,,,1740017310.09,6457672854.78,972029.42,26275545.27,720790993.60,,27916727.83,,,3234476.72,,205812133.30,66153445.88,,50702132.89,,,12673114.57,,,,,,,,,,,
1657584000000,2022-07-12,Circulating Market Value (Dollar),66294806300.06,59067584214.44,17900437713.89,,,25934218.66,,,318361.67,58227527.91,54689656.12,146364522.83,842255241.56,1691319.22,185492260.30,,,,,1736249566.55,6402632628.64,960343.93,26275545.27,719390888.03,,27729541.27,,,3194960.88,,205013941.21,65796837.61,,50209540.07,,,12640360.09,,,,,,,,,,,
1657670400000,2022-07-13,Circulating Market Value (Dollar),66296844337.89,59188106905.36,17974412265.79,,,26039727.20,,,325963.93,58121407.57,54500094.73,146445999.88,844094721.98,1680605.28,182393571.98,,,,,1740315365.83,6471990897.53,951644.63,26275545.27,722497419.43,,27752728.01,,,3226688.80,,204999479.69,65892479.42,,50099869.84,,,12598457.10,,,,,,,,,,,
1657756800000,2022-07-14,Circulating Market Value (Dollar),66302683510.41,59031129814.61,18076800464.87,,,25889281.71,,,321996.77,58059271.87,53920720.53,147623437.72,842290587.58,1708563.88,182892975.54,,,,,1735879534.18,6499277846.82,966380.83,26275545.27,720307908.68,,27789700.67,,,3275136.81,,204118874.55,65868981.98,,50038991.04,,,12590085.33,,,,,,,,,,,
1657843200000,2022-07-15,Circulating Market Value (Dollar),66240464218.57,58619011154.49,17931523874.71,,,25546903.26,,,320805.16,58364116.12,53746604.19,146231917.09,844352785.96,1692308.34,191067257.16,,,,,1737754033.45,6535212892.29,963126.87,26275545.27,720490234.97,,28011938.79,,,3347630.02,,206291611.39,65917436.16,,49385101.63,,,12599407.68,,,,,,,,,,,
1657929600000,2022-07-16,Circulating Market Value (Dollar),66123902419.20,58494567634.18,17922167961.81,,,25654851.11,,,320402.50,58306807.83,54915904.67,147111591.12,840018105.95,1681488.92,183664254.56,,,,,1735234747.85,6574903213.50,974869.50,26275545.27,719259004.33,,28163488.87,,,3255975.01,,205847518.89,65794800.10,,49659651.91,,,12639435.72,,,,,,,,,,,
1658016000000,2022-07-17,Circulating Market Value (Dollar),66220616605.52,58494393102.53,17912756549.55,,,25635815.10,,,320468.88,58628479.06,55371922.63,147160288.44,842272003.11,1676681.72,185034004.65,,,,,1738524960.11,6714675520.38,980140.79,26275545.27,722943220.51,,28254766.22,,,3280121.16,,209296326.90,65986579.33,,50100077.07,,,12711382.16,,,,,,,,,,,
1658102400000,2022-07-18,Circulating Market Value (Dollar),66239588413.77,58572591045.37,18098055187.63,,,25703440.05,,,322951.45,58376205.34,56034786.99,146949494.12,834513404.83,1680722.98,187531077.77,,,,,1733712778.72,6771166500.96,971031.56,26275545.27,722569426.63,,28221697.92,,,3221486.18,,209431163.04,65488088.78,,51912019.14,,,12693591.46,,,,,,,,,,,
1658188800000,2022-07-19,Circulating Market Value (Dollar),66333468225.28,58436941851.54,18093125695.99,,,25815839.74,,,319855.16,58737040.69,56295790.68,147890136.00,838984960.89,1689467.35,176131037.59,,,,,1758952974.71,6823443034.17,982799.53,26275545.27,723129987.75,,28240141.30,,,3282272.45,,211458577.75,66126649.88,,51784296.24,,,12695912.05,,,,,,,,,,,
1658275200000,2022-07-20,Circulating Market Value (Dollar),66198852835.59,58467094913.34,17955524798.50,,,25777614.56,,,326776.06,61783970.84,56768295.94,149262406.85,876423730.57,1707850.18,162710875.87,,,,,1775687486.65,6835717143.11,980535.89,26275545.27,722350926.25,,27911807.16,,,3249280.14,,211879786.28,66604550.57,,53129550.01,,,12704114.12,,,,,,,,,,,
1658361600000,2022-07-21,Circulating Market Value (Dollar),66160905568.49,58355360414.19,17880107927.65,,,25610450.96,,,325284.99,61220487.30,56736889.94,148480223.66,871954300.36,1667378.02,168192699.71,,,,,1775515321.66,6799646038.78,968755.04,26275545.27,719778121.04,,27660448.98,,,3210644.80,,216817330.18,66036641.50,,53231463.11,,,12560073.61,,,,,,,,,,,
1658448000000,2022-07-22,Circulating Market Value (Dollar),66125419438.68,58700552562.82,17932554975.14,,,25844132.37,,,328914.93,61796248.00,57397441.80,149338846.25,872587680.59,1653811.47,169474920.92,,,,,1775154569.81,6872602841.61,957505.85,26275545.27,723054545.89,,27497481.92,,,3265561.95,,217109659.28,66450531.34,,53722784.10,,,12620512.32,,,,,,,,,,,
1658534400000,2022-07-23,Circulating Market Value (Dollar),66159294260.50,58812248568.31,17896096879.25,,,26065590.38,,,323600.65,61752814.04,57460171.51,149292475.35,872940078.00,1653134.44,169586962.69,,,,,1777806970.02,6924967686.51,979568.29,26275545.27,723777879.85,,27258054.36,,,3239053.71,,205387217.93,66576152.08,,53670989.22,,,12618444.21,,,,,,,,,,,
1658620800000,2022-07-24,Circulating Market Value (Dollar),66211851721.23,58855160263.00,17900774995.91,,,26035859.31,,,323752.17,61578581.93,58062677.47,149767833.94,875036983.01,1654883.20,169981478.24,,,,,1778302805.16,6923755115.26,963277.07,26275545.27,724425382.85,,27285225.89,,,3252049.23,,207629752.86,66746019.83,,53724790.88,,,12631088.78,,,,,,,,,,,
1658707200000,2022-07-25,Circulating Market Value (Dollar),66037714420.23,58705268878.51,17880348635.02,,,25970530.20,,,523468.96,61407679.83,57903975.55,149392318.85,872043253.89,1652405.27,173372598.18,,,,,1773839970.97,6863461463.24,964277.91,26275545.27,723493967.70,,27264387.99,,,3242746.66,,209176701.70,66371635.66,,52958059.45,,,12626818.74,,,,,,,,,,,
1658793600000,2022-07-26,Circulating Market Value (Dollar),66084767972.90,59022541311.52,17727724107.42,,,25968147.79,,,525119.95,61787682.04,58395096.58,149730226.46,872898987.72,1670191.81,166826880.74,,,,,1784207269.46,6911296632.43,956773.31,26275545.27,724671595.69,,27041817.20,,,6056568.48,,209180039.60,66831231.80,,54101966.14,,,12651928.53,,,,,,,,,,,
1658880000000,2022-07-27,Circulating Market Value (Dollar),66003788913.52,58851414566.41,17866588103.21,,,25870330.61,,,523223.97,60958804.70,58127983.73,148344014.60,877242657.83,1678524.32,173353887.90,,,,,1779117966.63,6933143939.29,987408.76,26275545.27,725875552.66,,27139106.46,,,6256514.06,,208993287.93,66652415.53,,54036977.84,2992629.23,,12641187.89,,,,,,,,,,,
1658966400000,2022-07-28,Circulating Market Value (Dollar),65890415110.11,58524467836.05,17874632578.96,,,26076551.82,,,515543.41,61502984.26,58812093.30,149708921.38,872260016.20,1659991.65,170390689.30,,,,,1793001053.44,6983999818.15,989966.24,26275545.27,723866853.69,,27285785.23,,,6326760.62,,209606729.30,66821484.79,,53482492.11,2992629.23,,12693274.14,,,,,,,,,,,
1659052800000,2022-07-29,Circulating Market Value (Dollar),65862062178.72,58539001185.30,17852475243.17,,,26300300.67,,,519394.83,61443144.79,58588743.98,149626237.40,869519013.36,1683780.05,176598428.06,,,,,1816795506.04,7022494577.33,982700.88,26275545.27,725530984.39,,27279325.48,,,6306438.77,,212283439.95,67016579.11,,53251418.20,2978119.54,,12729550.89,,,,,,,,,,,
1659139200000,2022-07-30,Circulating Market Value (Dollar),65982392798.80,58269725256.89,17775738544.34,,,26586278.66,,,1019709.22,61637795.67,58768793.35,150348720.89,869338612.97,1658770.87,175446143.61,,,,,1835538335.37,6991132315.65,973025.49,26275545.27,727415431.27,,27396110.98,,,6294611.39,,210276697.98,66946158.37,,53695485.47,3002176.44,,12759532.25,,,,,,,,,,,
1659225600000,2022-07-31,Circulating Market Value (Dollar),65984456098.37,58362707797.10,17888932892.43,,,26614108.46,,,1031890.85,61491642.09,58477144.11,149964179.99,869496644.54,1669322.75,182627853.11,,,,,1838578501.46,6974055497.23,981035.16,26275545.27,724957107.46,,27326397.21,,,6436646.92,,210736664.40,67027455.01,,53512953.09,2986170.08,,12717597.52,,,,,,,,,,,
1659312000000,2022-08-01,Circulating Market Value (Dollar),65916232851.07,58203134175.23,17935208954.19,,,26586098.86,,,1449706.53,61688141.38,57990147.21,149956850.91,872219663.77,1818066.83,189879724.49,,,,,1842253906.51,7007141803.63,988512.86,26275545.27,725953891.14,,27219597.45,,,6247609.96,,211128687.04,66737511.85,,52823508.77,2976509.14,,12719468.34,,,,,,,,,,,
1659398400000,2022-08-02,Circulating Market Value (Dollar),66001937545.04,58272737811.56,17915214505.77,,,26916150.69,,,1424646.36,61869925.34,58639117.23,149717738.59,870593458.80,1826798.59,191097643.51,,,,,1840167036.97,6930815875.58,981281.18,26275545.27,726883490.50,,27289813.89,,,6310287.63,,211445843.40,67492673.58,,53320420.72,3014833.94,,12747885.17,,,,,,,,,,,
1659484800000,2022-08-03,Circulating Market Value (Dollar),67037396109.52,58030799411.46,17919178069.54,,,26818140.38,,,1468478.85,41039419.73,58417403.82,148166083.55,869533343.27,1847997.28,194771978.51,,,,,1794627163.12,6942905095.53,962957.52,26275545.27,727220549.99,,27207361.58,,,6322671.85,,210960725.20,66916102.34,,52763854.12,2994017.72,,12720323.73,,,,,,,,,,,
1659571200000,2022-08-04,Circulating Market Value (Dollar),67021829168.11,58160812484.68,17972952384.28,,,26565624.41,,,1475958.16,41026904.36,58195106.55,147995327.84,870054939.79,1878419.68,201112143.33,,,,,1800873085.00,6998074991.27,985508.86,26275545.27,725705472.41,,27157054.48,,101.91,6281788.92,,209627429.77,67061718.22,,52162195.47,2984970.47,,12744473.28,,,,,,,,,,,
1659657600000,2022-08-05,Circulating Market Value (Dollar),67040804334.46,58311994411.51,17966362128.23,,,26830555.24,,,1470119.00,41299828.96,58646625.32,148285073.23,870430917.61,1857579.11,206997766.69,,,,,1799800653.60,7033735145.24,985007.58,26275545.27,726232979.82,,27183929.90,,22445505.84,6291112.87,,211263643.33,67254108.71,,52744941.34,2984346.83,,12695049.76,,,,,,,,,,,
1659744000000,2022-08-06,Circulating Market Value (Dollar),67019026350.97,58288974021.16,17937990397.56,,,26421487.49,,,1710105.11,41148860.75,58597332.13,147411807.90,868919142.66,1842648.30,207738446.95,,,,,1799180978.96,7080615649.44,973804.15,26275545.27,725989364.95,,27364839.50,,22740888.46,6289488.67,,211457117.88,67298939.43,,52329405.64,2970907.82,,12699624.71,,,,,,,,,,,
1659830400000,2022-08-07,Circulating Market Value (Dollar),67025139466.02,58289257943.91,17918314986.90,,,26397390.31,,,1862106.10,41115146.65,58322152.20,147252368.91,867475783.43,1854910.80,211484467.46,,,,,1798101048.04,7009714623.18,970564.26,26275545.27,726180342.71,,27259746.98,,32100562.29,6268729.25,,211114706.86,66791037.79,,52413267.69,2959591.44,,12691210.17,,,,,,,,,,,
1659916800000,2022-08-08,Circulating Market Value (Dollar),67003936713.22,58132250429.13,17831850269.08,,,25812542.10,,,5397451.33,41107569.15,58262563.49,147032525.65,863168794.90,1849808.56,215364980.93,,,,,1798218469.10,7034083964.60,985688.12,14798207.26,738694661.21,,27231420.22,,32456778.93,6294712.27,,209750334.13,66906426.92,,52404778.09,2959971.53,,12682410.71,,,,,,,,,,,
1660003200000,2022-08-09,Circulating Market Value (Dollar),67157273465.05,58084409907.73,17785529035.35,,,25779899.21,,,5312149.96,40680272.22,58259317.41,147721403.53,865525535.72,1556365.61,216180443.80,,,,,1795269713.10,7080094275.42,993164.33,14798207.26,740329010.71,,27195686.87,,31447379.06,6309625.82,,214179234.24,66968796.75,,52351752.41,2966515.76,,12747894.83,,,,,,,,,,,
1660089600000,2022-08-10,Circulating Market Value (Dollar),67306864670.80,58155532998.51,17816157827.20,,,25781707.00,,,5346104.84,41154462.14,57257902.86,147340516.71,864706489.95,1521538.56,327582341.76,,,,,1773679692.30,7132032686.35,997157.84,14844979.44,728168445.60,,29875579.90,,31551796.21,6274090.52,,215387533.88,66987668.50,,52284922.81,2979813.56,,12731403.77,,,,,,,,,,,
1660176000000,2022-08-11,Circulating Market Value (Dollar),67272766263.82,57915993269.42,17844062058.75,,,26256596.41,,,5393296.20,41533755.41,57089766.31,148679365.97,859828691.07,1530868.35,327546372.39,,,,,1791402377.90,7010009119.51,1008462.68,14873096.10,725221180.24,,35680081.26,,31559101.91,6275075.40,,219574766.68,67450210.77,,51717195.93,3026934.47,,12773377.13,,,,,,,,,,,
1660262400000,2022-08-12,Circulating Market Value (Dollar),67217560800.14,57901120483.92,17644617409.47,,,26175805.96,,,5399075.97,41518287.89,57807758.27,148813442.40,860303404.40,1543643.95,323347041.91,,,,,1805946198.50,6847950369.11,997777.66,14330321.55,724267926.62,,35444060.06,,31579725.88,6369755.76,,218824965.27,67496148.36,,46802012.28,2987977.25,,12839530.38,,,,,,,,,,,
1660348800000,2022-08-13,Circulating Market Value (Dollar),67359878703.78,57914910139.16,17662346590.66,,,25859161.99,,,5174694.33,41432824.66,57501259.49,148318769.19,859893401.41,1537733.64,328960486.07,,,,,1807200225.56,6862690981.71,1012346.00,14431602.64,724674458.52,,35689878.58,,31649195.98,6397932.76,,218624805.42,67617870.30,,44639832.13,2986763.90,,12882096.99,,,,,,,,,,,
1660435200000,2022-08-14,Circulating Market Value (Dollar),67267913723.07,57779769193.92,17734984507.56,,,26098626.21,,,5375876.74,41367737.98,56989138.34,148005757.38,859679272.77,1569891.12,325945643.91,,,,,1802220981.53,6815132280.36,1005970.02,14841547.01,722946418.69,,35486843.69,,31365902.47,6407685.42,,218682485.27,62606075.32,,36798760.25,2977597.94,,12860971.66,,,,,,,,,,,
1660521600000,2022-08-15,Circulating Market Value (Dollar),67198169799.82,57526598581.22,17941224266.44,,,25705538.64,,,5300972.69,41257869.04,56998438.75,147843040.24,853830519.70,1566758.92,331453019.84,,,,,1801277022.01,6796819375.55,1021297.50,14824201.57,722611794.48,,40949043.28,,31376991.45,6451741.09,,224844144.22,62610621.30,,32038712.75,2974376.26,,12885043.94,,,,,,,,,,,
1660608000000,2022-08-16,Circulating Market Value (Dollar),67358104828.36,57671675081.90,18043096344.66,,,26150676.01,,,5355314.76,41153111.07,56465554.03,146577414.56,857562303.73,1564843.22,332822945.58,,,,,1805183765.53,6778786323.38,1013029.52,14672742.71,738761855.89,,40850688.51,,31399089.12,6346332.06,,224979001.82,62455694.32,,53975671.65,2959890.54,,12858470.34,,,,,,,,,,,
1660694400000,2022-08-17,Circulating Market Value (Dollar),67289420895.40,57338114589.78,18322378261.10,,,25883655.15,,,6369315.08,41139994.69,57428583.56,146770635.77,850072411.23,1554346.26,334909708.52,,,,,1819811904.06,6744946031.08,1012768.15,14731135.64,741571960.23,,49115137.42,,32078173.47,6337256.20,,221819780.88,62423683.00,,56535443.41,2971401.05,,12850902.91,,,,,,,,,,,
1660780800000,2022-08-18,Circulating Market Value (Dollar),67274894787.05,56924778775.59,18560335010.72,,,25758694.28,,,31743278.21,40920915.53,56769808.22,146682833.05,803040779.58,1554025.75,327429991.31,,,,,1820059203.99,6699127749.13,1005270.70,14203836.06,747322199.39,,48952409.29,,30832214.10,6408396.31,,218542696.99,62319038.30,,56838320.74,2958359.38,,12815397.39,,,,,,,,,,,
1660867200000,2022-08-19,Circulating Market Value (Dollar),67300846127.79,56525144615.99,18866542727.80,,,24941522.11,,,61861171.93,40930353.74,56996319.81,145491414.39,847386860.19,1559977.94,324201292.95,,,,,1790121065.92,6645009114.60,988798.51,14709189.29,747243997.78,,48639714.08,,30841344.44,6278453.29,,218687699.53,62192672.19,,58846976.57,2930886.36,,12778646.04,,,,,,,,,,,
1660953600000,2022-08-20,Circulating Market Value (Dollar),67491871848.62,56587601046.63,18873739592.52,,,24472165.85,,,61733270.07,40679546.21,57033153.23,145346019.69,841947141.16,1586685.26,327543311.63,,,,,1803924129.88,6609183788.73,982557.01,14692832.00,747393426.89,,48251945.73,,30935035.28,6284313.47,,218543050.03,61881814.82,,58047484.39,2914240.87,,12714286.34,,,,,,,,,,,
1661040000000,2022-08-21,Circulating Market Value (Dollar),67322728960.93,56544192194.80,18823747406.28,,,24645199.82,,,61863393.33,40609689.93,57597529.78,144733902.35,843774019.40,1603825.31,324577862.36,,,,,1815500194.04,6552266567.95,999542.85,14648045.05,748217110.62,,48209853.55,,30800340.49,6242400.68,,219394393.40,61791535.03,,57856072.49,2910703.13,,12727495.20,,,,,,,,,,,
1661126400000,2022-08-22,Circulating Market Value (Dollar),67467573626.82,56479473050.94,19065509082.74,,,24637257.98,,,61493016.18,40534487.09,58089962.64,144966789.21,845527138.42,1569581.66,330631736.12,,,,,1822219863.27,6538883569.09,988409.59,14315672.27,749821766.96,,48340536.40,,30950377.26,6248519.18,,221050458.23,61820684.63,,58297334.99,2912708.53,,12763104.19,,,,,,,,,,,
1661212800000,2022-08-23,Circulating Market Value (Dollar),67315994235.43,56537658563.38,19131612376.91,,,24558337.95,,,60271458.01,40342948.49,57346684.17,143405638.08,879095596.85,1541290.93,331793490.51,,,,,1815045620.68,6525517276.00,1004286.86,14345042.37,747598448.79,,48573310.89,,30908795.35,6237483.79,,220990984.79,61904043.05,,57263056.42,2910726.23,,9970795.31,,,,,,,,,,,
1661299200000,2022-08-24,Circulating Market Value (Dollar),67330377570.40,55695402928.37,19156089872.36,,,24811236.43,,,60130259.70,40372104.55,57985217.04,143760489.46,907962397.46,1541261.01,320120546.74,,,,,1801415037.12,6506522037.88,999598.65,14591947.36,749111943.86,,48818438.30,,30892678.98,6401856.59,,220325003.29,61581979.43,,56721636.12,2907509.81,,9953786.65,,,,,,,,,,,
1661385600000,2022-08-25,Circulating Market Value (Dollar),67313619395.38,55513531584.73,19175496340.87,,,23472985.06,,,60141338.02,40307729.46,57161461.38,144008921.66,947034538.00,1628142.29,321252495.92,,,,,1805331110.78,6513497586.73,1000197.38,14548792.41,743695126.22,,48681126.07,,30873299.41,6320135.03,,221121528.35,61724241.13,,56739818.38,2895211.64,,9934102.80,,,,,,,,,,,
1661472000000,2022-08-26,Circulating Market Value (Dollar),67372396500.85,55666570553.17,19321312891.88,,,23617810.09,,,60339850.58,40234449.85,57861620.10,143803562.66,959573055.01,1641953.30,320770785.70,,,,,1820623055.63,6510879371.94,999936.76,14041100.72,744992855.15,,54111448.15,,31572737.90,6315605.28,,219962840.94,61737536.09,,56670158.37,2901565.24,,9994815.06,,,,,,,,,,,
1661558400000,2022-08-27,Circulating Market Value (Dollar),67597850571.03,55799831146.33,19316326230.79,,,23456422.92,,,60889328.80,40353761.81,57905355.49,143840381.49,960652502.56,1636854.47,321841474.78,,,,,1872156879.52,6503913356.59,1013576.98,14570974.25,724219228.63,,53435040.11,,31657275.12,6335800.35,,224878132.46,61837419.79,,56616841.09,2801910.99,,9995570.02,,,,,,,,,,,
