Timestamp,Date,Measure,TBILL,MPLcashUSDC,MPLcashUSDC-SPL,MPLcashUSDT,bIBTA,bIB01,TBONDS13,TBONDS01,STBT,USTY,USYC,RCOIN,OUSG,USDY,FOBXX,WTSYX,tfBill,FLTTX,WTSTX,WTLGX,WTTSX,TIPSX,WTGXX,USTB,BUIDL,TBV,XTBT,mTBILL,bZPR1,USFR.d
1705536000000,2024-01-18,Total Asset Value (Dollar),25947055.23,11580684.97,11770015.03,50.22,3414600.00,49192920.00,8189.62,8459.10,93628692.85,,44413982.68,389762.45,114041485.64,64661424.01,335711658.47,1003806.52,8500000.00,1166770.84,932795.75,845706.26,967746.68,962974.48,5038514.73,10000000.00,,58604.70,,3000703.05,538100.00,53457.13
1705622400000,2024-01-19,Total Asset Value (Dollar),25947277.51,11577783.37,11770015.03,50.24,3389400.00,49229208.00,8129.18,8465.34,93628692.85,,42934122.09,389762.45,116982937.49,65540997.24,335854077.36,1003806.52,8500000.00,1166770.84,932795.75,845706.26,967746.68,962974.48,5038514.73,10000000.00,,58604.70,,3002916.57,538100.00,53488.97
1705708800000,2024-01-20,Total Asset Value (Dollar),25959341.14,11570918.47,12020015.03,50.21,3402000.00,49283640.00,8159.40,8474.70,93628702.85,,42936194.67,389762.45,117014550.25,65544450.66,335854077.36,1003806.52,8500000.00,1166770.84,932795.75,845706.26,967746.68,962974.48,5038514.73,10000000.00,,58604.70,,3006236.85,538450.00,53499.59
1705795200000,2024-01-21,Total Asset Value (Dollar),25959341.14,11588296.89,12020015.03,50.23,3402000.00,49283640.00,8159.40,8474.70,93628702.85,,42936194.67,389762.45,117014550.25,65470643.26,335854077.36,1003806.52,8500000.00,1166770.84,932795.75,845706.26,967746.68,962974.48,5038514.73,10000000.00,,58604.70,,3006236.85,538450.00,53499.59
1705881600000,2024-01-22,Total Asset Value (Dollar),25443849.31,11563155.22,12020015.03,50.13,3402000.00,49283640.00,8159.40,8474.70,93628702.85,,42936194.67,389762.45,117014550.25,65474591.69,335949677.20,1003806.52,8500000.00,1166670.15,932795.75,845706.26,967746.68,962974.48,5038420.09,10000000.00,,58604.70,,3006236.85,538450.00,53499.59
1705968000000,2024-01-23,Total Asset Value (Dollar),25447268.53,11605418.44,12020015.03,50.30,3389400.00,49179312.00,8129.18,8456.76,93628702.85,4500000.00,42786249.14,389762.45,117725817.53,70482366.71,336013012.68,1003806.52,8500000.00,1166670.15,932795.75,845706.26,967746.68,962974.48,5024070.09,10000000.00,,63685.18,,2999872.98,538650.00,53510.20
1706054400000,2024-01-24,Total Asset Value (Dollar),25450427.65,10853728.65,12020015.03,50.23,3414600.00,49188384.00,8189.62,8458.32,93628702.85,4500000.00,42786937.88,389762.45,115752524.16,70486300.62,336047374.69,1003806.52,8500000.00,1166695.42,932795.75,845706.26,967771.39,962974.48,5024156.34,10000000.00,,63685.18,,3000426.36,538650.00,53510.20
1706140800000,2024-01-25,Total Asset Value (Dollar),25454288.16,11214153.35,12020015.03,50.28,3402000.00,49279104.00,8159.40,8473.92,94631789.75,4500000.00,42787626.64,389762.45,114111986.91,70716264.98,336464881.23,1003806.52,8500000.00,1151455.42,932795.75,845706.26,967771.39,962974.48,5024158.34,10000000.00,,63685.18,,3005960.16,538650.00,53520.82
1706227200000,2024-01-26,Total Asset Value (Dollar),25457996.70,11824164.08,12029573.03,50.26,3408300.00,49215600.00,8174.51,8463.00,93908414.06,4500000.00,42942944.67,389762.45,114372655.24,70724176.94,335612304.12,1003806.52,8500000.00,1151485.74,932795.75,845706.26,967771.39,962974.48,5024161.34,10000000.00,,63685.18,,3002086.50,538900.00,53319.13
1706313600000,2024-01-27,Total Asset Value (Dollar),25468923.59,11816529.26,12029573.03,50.27,3395700.00,49233744.00,8144.29,8466.12,86698791.19,4500000.00,42942944.67,389762.45,114433946.07,70728132.92,335612304.12,1003806.52,8500000.00,1151485.74,932795.75,845706.26,967771.39,962974.48,5024161.34,10000000.00,,63685.18,,3003193.26,538900.00,53319.13
1706400000000,2024-01-28,Total Asset Value (Dollar),25468923.59,11823418.71,12029573.03,50.26,3395700.00,49233744.00,8144.29,8466.12,86698791.19,4500000.00,42945009.63,389762.45,114433946.07,70736044.87,335612304.12,1003806.52,8500000.00,1151485.74,932795.75,845706.26,967771.39,962974.48,5024161.34,10000000.00,,63685.18,,3003193.26,538900.00,53319.13
1706486400000,2024-01-29,Total Asset Value (Dollar),25318281.14,11821234.71,12329573.03,50.27,3395700.00,49233744.00,8144.29,8466.12,86698791.19,4500000.00,42945009.63,389762.45,114433946.07,100193209.96,335658387.28,1003806.52,8500000.00,1151485.74,932795.75,845706.26,967771.39,962974.48,5025571.56,10000000.00,,63685.18,,3003193.26,538900.00,53319.13
1706572800000,2024-01-30,Total Asset Value (Dollar),25321531.97,12065101.73,13079573.03,50.31,3395700.00,49315392.00,8144.29,8480.16,86698786.19,4500000.00,42945700.58,389762.45,114260065.39,70027244.53,332639049.03,1003806.52,8500000.00,1151485.74,932844.48,845730.17,967771.39,962974.48,5025504.34,10000000.00,,63685.18,,3008173.68,538900.00,53329.75
1706659200000,2024-01-31,Total Asset Value (Dollar),25324742.14,12183373.86,13079573.03,50.23,3408300.00,49233744.00,8174.51,8466.12,86698786.19,4500000.00,42946391.54,389762.45,113062050.47,70029272.99,332447054.94,1003652.09,8500000.00,1151424.44,932448.48,845356.84,967341.31,962201.38,5026936.14,10000000.00,,63685.18,,3003193.26,539100.00,53340.36
1706745600000,2024-02-01,Total Asset Value (Dollar),25428094.85,12193088.95,13079573.03,50.27,3402000.00,49406112.00,8159.40,8495.76,86698786.19,4500000.00,42947089.25,389762.45,113072052.25,70031297.34,332495789.93,1003627.07,8500000.00,1151424.44,932448.48,845356.84,967341.31,962201.38,5049316.40,10000000.00,,63685.18,,3013707.48,539100.00,52572.44
1706832000000,2024-02-02,Total Asset Value (Dollar),25332481.39,11897848.44,13079573.03,50.26,3427200.00,49270032.00,8219.84,8472.36,86698786.19,4500000.00,42951527.00,389762.45,111522118.54,70037979.08,332634920.11,1004379.25,8500000.00,1151844.18,932680.09,845535.41,967526.28,962389.27,5050166.83,10000000.00,,63685.18,,3005406.78,539100.00,52582.90
1706918400000,2024-02-03,Total Asset Value (Dollar),25342719.05,11894030.59,13079573.03,50.27,3408300.00,49356216.00,8174.51,8487.18,86698786.19,4500000.00,42953624.22,389762.45,111597849.19,70039011.66,332634920.11,1004379.25,8500000.00,1151844.18,932680.09,845535.41,967526.28,962389.27,5050166.83,10000000.00,,63685.18,,3010663.89,540500.00,52582.90
1707004800000,2024-02-04,Total Asset Value (Dollar),25342719.05,11897187.80,13079573.03,50.27,3408300.00,49356216.00,8174.51,8487.18,86698786.19,4500000.00,42953624.22,389762.45,111597849.19,70040044.23,332634920.11,1004379.25,8500000.00,1151844.18,932680.09,845535.41,967526.28,962389.27,5050166.83,10000000.00,,63685.18,,3010663.89,540500.00,52582.90
1707091200000,2024-02-05,Total Asset Value (Dollar),25342719.05,11997870.62,13079573.03,50.21,3408300.00,49356216.00,8174.51,8487.18,86698787.18,4500000.00,42953624.22,389762.45,111545401.56,70060518.36,332679646.53,1004379.25,8500000.00,1151844.18,932778.36,845535.41,967526.28,962389.27,5051668.71,10000000.00,,63685.18,,3010663.89,540500.00,37345.03
1707177600000,2024-02-06,Total Asset Value (Dollar),25446549.91,11997135.36,13079573.03,50.24,3395700.00,49351680.00,8144.29,8486.40,83698786.18,4500000.00,42954319.29,389762.45,111514450.15,70061552.73,331407604.33,1003876.33,8500000.00,1151919.83,932778.36,845535.41,967526.28,962389.27,5101689.71,10000000.00,,560357.32,,3010387.20,542850.00,35354.51
1707264000000,2024-02-07,Total Asset Value (Dollar),24949024.33,11642017.06,13079573.03,50.29,3395700.00,49351680.00,8144.29,8486.40,84698786.18,4500000.00,42904205.55,389762.45,110622956.11,70053253.96,331467542.84,1003800.34,8500000.00,1155927.11,932984.01,845535.41,967526.28,962389.27,5101695.71,10000000.00,,560357.32,,3010387.20,541450.00,35368.56
1707350400000,2024-02-08,Total Asset Value (Dollar),24952315.37,11639185.68,13079573.03,50.27,3402000.00,49283640.00,8159.40,8474.70,84698786.18,4500000.00,42904880.78,389762.45,110652796.31,70054287.32,331502260.21,1003800.34,8500000.00,1155952.31,932984.01,845535.41,967526.28,962389.27,5104676.03,10000000.00,,560406.94,,3006236.85,541450.00,35368.56
1707436800000,2024-02-09,Total Asset Value (Dollar),24956058.17,11689826.66,13079573.03,50.29,3395700.00,49306320.00,8144.29,8478.60,84698786.18,4500000.00,42771835.07,389762.45,110672561.02,70055320.68,330894284.71,1003777.33,8500000.00,1156011.76,932984.01,845535.41,967526.28,962389.27,5104999.06,10000000.00,,560406.94,,3007620.30,541450.00,35440.01
1707523200000,2024-02-10,Total Asset Value (Dollar),24966191.47,11690036.44,10438210.03,50.28,3389400.00,49315392.00,8129.18,8480.16,84594429.41,4500000.00,42771835.07,389762.45,110722399.30,70057387.40,330894284.71,1003777.33,8500000.00,1156011.76,932984.01,845535.41,967526.28,962389.27,5104999.06,10000000.00,,560406.94,,3008173.68,543550.00,35454.08
1707609600000,2024-02-11,Total Asset Value (Dollar),24966191.47,11696081.75,10438210.03,50.30,3389400.00,49315392.00,8129.18,8480.16,84594429.41,4500000.00,42769592.99,389762.45,110722399.30,70058420.76,330894284.71,1003777.33,8500000.00,1156011.76,932984.01,845535.41,967526.28,962389.27,5104999.06,10000000.00,,560406.94,,3008173.68,543550.00,35454.08
1707696000000,2024-02-12,Total Asset Value (Dollar),24966191.47,11695450.34,10438210.03,50.31,3389400.00,49315392.00,8129.18,8480.16,84594429.41,4500000.00,42769592.99,389762.45,110722399.30,70063504.77,330934115.84,1003777.33,8500000.00,1156011.76,932984.01,845535.41,967526.28,962389.27,5106272.64,10000000.00,,560406.94,,3008173.68,543550.00,35454.08
1707782400000,2024-02-13,Total Asset Value (Dollar),24969799.88,11719017.87,10438210.03,50.32,3402000.00,49315392.00,8159.40,8480.16,84594429.41,4500000.00,42770268.27,389762.45,110731863.18,70062555.21,330980736.84,1003777.33,8500000.00,1156036.94,932984.01,845535.41,967526.28,962414.55,5106277.64,10000000.00,,1552865.79,,3008173.68,543550.00,35447.05
1707868800000,2024-02-14,Total Asset Value (Dollar),24874295.26,12585721.76,10438210.03,50.28,3383100.00,49315392.00,8114.07,8480.16,84594429.41,4500000.00,42770943.55,389762.45,109938563.79,70063588.67,331012779.42,1003777.33,8500000.00,1155986.32,932984.01,845535.41,967526.28,962414.55,5106277.64,10024882.96,,1552865.79,,3008173.68,542000.00,35461.12
1707955200000,2024-02-15,Total Asset Value (Dollar),24876661.80,12597277.99,10438210.03,50.34,3389400.00,49324464.00,8129.18,8481.72,84049395.71,4500000.00,42771618.84,390762.45,109915730.78,70057465.59,331838394.72,1003777.33,8500000.00,1155986.32,932984.01,845535.41,967526.28,962414.55,5106914.56,10024892.91,,1552865.79,,3008727.06,541600.00,40922.99
1708041600000,2024-02-16,Total Asset Value (Dollar),24880141.85,11917342.51,10438210.03,50.33,3389400.00,49510440.00,8129.18,8513.70,84049395.71,4500000.00,42776935.10,388636.21,106440688.41,70058469.05,324038181.61,1003777.33,8500000.00,1155960.98,933182.47,845486.62,967526.28,962414.55,5106915.56,14999903.38,,1552865.79,,3020071.35,542250.00,40931.11
1708128000000,2024-02-17,Total Asset Value (Dollar),24319051.48,11913577.37,10428616.03,50.30,3383100.00,49433328.00,8114.07,8500.44,84049395.71,4500000.00,42776935.10,388636.21,106296536.09,70060475.97,324038181.61,1003777.33,8500000.00,1155960.98,933182.47,845486.62,967526.28,962414.55,5106915.56,14999903.38,,1552865.79,,3015367.62,542250.00,40947.35
1708214400000,2024-02-18,Total Asset Value (Dollar),24319051.48,11929838.26,10428616.03,50.32,3383100.00,49433328.00,8114.07,8500.44,84049395.71,4500000.00,42776935.10,388636.21,106296536.09,70061479.43,324038181.61,1003777.33,8500000.00,1155960.98,933182.47,845486.62,967526.28,962414.55,5106915.56,14999903.38,,1552865.79,,3015367.62,542250.00,40947.35
1708300800000,2024-02-19,Total Asset Value (Dollar),24319051.48,11918527.20,10428616.03,50.27,3383100.00,49433328.00,8114.07,8500.44,83947783.12,4500000.00,42779625.86,388636.21,106244005.66,70062480.58,324038181.61,1003777.33,8500000.00,1155960.98,933182.47,845486.62,967526.28,962414.55,5106915.56,14999903.38,,1552865.79,,3015367.62,542250.00,40947.35
1708387200000,2024-02-20,Total Asset Value (Dollar),24326935.11,11933408.67,10428616.03,50.30,3383100.00,49433328.00,8114.07,8500.44,83947783.12,4500000.00,42779625.86,388636.21,105183941.59,70069516.31,327391636.98,1003777.33,8500000.00,1156036.46,933182.47,845486.62,967526.28,962390.01,5107006.96,14999903.38,,1552965.03,,3015367.62,542250.00,40947.35
1708473600000,2024-02-21,Total Asset Value (Dollar),24429804.74,11933259.43,10428616.03,50.33,1054141.13,30794908.52,8144.29,8494.20,83947783.12,4500000.00,42877165.94,388636.21,104933407.88,70065490.93,325464833.33,1003827.62,8500000.00,1156036.46,933052.03,845368.33,967526.28,962390.01,5106956.46,15994177.06,,1552965.03,,3013154.10,259304.52,40947.35
1708560000000,2024-02-22,Total Asset Value (Dollar),24433384.14,11930145.27,10428616.03,50.26,1050229.66,30777941.62,8114.07,8489.52,83844808.84,4500000.00,42877838.74,388636.21,102894263.81,70067497.84,323404592.47,1003803.62,8500000.00,1156137.07,933052.03,845301.91,967526.28,962390.01,5107066.46,15994177.06,,1552965.03,,3011493.96,260983.18,40963.58
1708646400000,2024-02-23,Total Asset Value (Dollar),24416923.43,11923317.13,10428616.03,50.26,1054141.13,30789252.89,8144.29,8492.64,83844808.84,4660000.00,42885028.58,388636.21,102716105.71,70068501.29,323518234.16,1003803.62,8500000.00,1618159.80,933052.03,845301.91,967526.28,962314.53,5112569.46,15994177.06,,1552965.03,,3012600.72,260311.72,40963.58
1708732800000,2024-02-24,Total Asset Value (Dollar),24427228.57,11915048.46,10428616.03,50.24,1050229.66,30891054.24,8114.07,8520.72,83344808.84,4660000.00,42887058.87,388636.21,109786151.75,70069504.74,323518234.16,1003803.62,8500000.00,1618159.80,933052.03,845301.91,967526.28,962314.53,5112569.46,15994177.06,,1552965.03,,3022561.56,260311.72,40801.22
1708819200000,2024-02-25,Total Asset Value (Dollar),24411583.92,11921303.79,10428616.03,50.27,1050229.66,30891054.24,8114.07,8520.72,83344808.84,4660000.00,42887058.87,388636.21,109825725.37,70071511.64,323518234.16,1003803.62,8500000.00,1618159.80,933052.03,845301.91,967526.28,962314.53,5112569.46,15994177.06,,1552965.03,,3022561.56,260311.72,40801.22
1708905600000,2024-02-26,Total Asset Value (Dollar),24411583.92,11913435.94,10428616.03,50.28,1050229.66,30891054.24,8114.07,8520.72,84240852.36,4660000.00,42887058.87,388636.21,109563874.48,70087196.24,322064915.36,1003778.48,8500000.00,1619221.74,933052.03,845301.91,967526.28,962314.53,5120099.17,15994177.06,,1552965.03,,3022561.56,260311.72,40801.22
1708992000000,2024-02-27,Total Asset Value (Dollar),24415077.22,11926363.07,10428616.03,50.30,1054141.13,30848637.01,8144.29,8509.02,82706267.58,4660000.00,42887736.98,388636.21,102991017.49,70074522.00,323971957.50,1003778.48,8500000.00,1619246.87,933449.05,845301.91,967526.28,962314.53,5120601.17,15994177.06,,1552965.03,,3018411.21,260311.72,40817.46
1709078400000,2024-02-28,Total Asset Value (Dollar),23408935.64,11932581.45,10428616.03,50.21,1050229.66,30800564.15,8114.07,8495.76,82289728.05,4660000.00,42888417.68,388636.21,101413302.35,69045884.40,324039514.33,1003878.01,8500000.00,1618337.27,933943.67,845301.91,967526.28,962314.53,5170935.17,16093502.20,,1552965.03,,3013707.48,260383.66,35789.46
1709164800000,2024-02-29,Total Asset Value (Dollar),23411669.33,11909456.89,10428616.03,50.21,1052185.40,30803391.96,8129.18,8496.54,80688712.79,4660000.00,42889091.87,388636.21,101175755.65,69046787.80,324099938.19,1003878.01,8500000.00,1618337.27,934437.42,845301.91,967526.28,962314.53,5174407.17,23045341.75,,1552965.03,,3013984.17,260383.66,35796.58
1709251200000,2024-03-01,Total Asset Value (Dollar),23416114.59,11905747.18,10428616.03,50.29,1056096.87,30871259.53,8159.40,8515.26,80482068.98,4660000.00,42890919.78,388636.21,101001375.35,69048594.60,324335222.48,1003878.01,8500000.00,1620119.88,934437.42,845350.06,967526.28,962314.53,5245569.74,23045441.04,,1552965.03,,3020624.73,261366.87,35000.78
1709337600000,2024-03-02,Total Asset Value (Dollar),23425580.86,11923219.06,10428616.03,50.31,1054141.13,30823186.67,8144.29,8502.00,80482068.98,4660000.00,42892494.66,388636.21,101056064.99,69049498.00,324335222.48,1003878.01,8500000.00,1620119.88,934437.42,845350.06,967526.28,962314.53,5245569.74,23045441.04,,1552965.03,,3015921.00,261462.80,35007.73
1709424000000,2024-03-03,Total Asset Value (Dollar),23425580.86,11931361.94,10428616.03,50.35,1054141.13,30823186.67,8144.29,8502.00,80482068.98,4660000.00,42892494.66,388636.21,101056064.99,69051304.80,324335222.48,1003878.01,8500000.00,1620119.88,934437.42,845350.06,967526.28,962314.53,5245569.74,23045441.04,,1552965.03,,3015921.00,261462.80,35007.73
1709510400000,2024-03-04,Total Asset Value (Dollar),23425580.86,10950939.71,10428616.03,50.39,1054141.13,30823186.67,8144.29,8502.00,80482068.98,4660000.00,42722051.96,388636.21,99010176.41,74974118.55,321305693.78,1003903.11,8500000.00,1620088.71,934634.35,845350.06,967526.28,962364.46,5247169.90,37933268.70,,1552965.03,,3015921.00,261462.80,35007.73
1709596800000,2024-03-05,Total Asset Value (Dollar),23348559.23,10966674.33,10428616.03,50.35,1052185.40,30826014.48,8129.18,8502.78,77263456.65,4660000.00,42722711.72,388636.21,99654886.30,69034973.10,321386498.92,1003755.11,8500000.00,1645349.32,934952.45,845350.06,967526.28,962364.46,5273811.16,38032506.35,,1553063.88,,3016197.69,261462.80,35021.65
1709683200000,2024-03-06,Total Asset Value (Dollar),23352123.22,10940800.20,10428616.03,50.35,1054141.13,30826014.48,8144.29,8502.78,74607375.52,4660000.00,42723371.49,388636.21,94018174.11,74038202.87,321281813.19,1003654.57,8500000.00,1645244.54,934952.45,845350.06,967526.28,962439.56,5273804.43,38032506.35,,1553063.88,,3016197.69,261462.80,35021.65
1709769600000,2024-03-07,Total Asset Value (Dollar),23354863.52,10922121.38,10428616.03,50.28,1054141.13,30891054.24,8144.29,8520.72,74607575.32,4660000.00,42724028.70,388636.21,94030746.16,69037081.44,321423374.36,1003654.57,8500000.00,1633052.54,935440.03,845350.06,967526.28,962439.56,5273804.43,38031506.35,,5213836.84,,3022561.56,260743.37,35021.65
1709856000000,2024-03-08,Total Asset Value (Dollar),22553467.86,10942991.58,10428616.03,50.40,1058052.60,30947610.54,8174.51,8536.32,74607575.32,4660000.00,42725918.75,388636.21,93841843.85,74039091.23,334116697.34,1003654.57,8500000.00,1633002.30,935440.03,845350.06,967526.28,962439.56,5361963.33,38030506.35,,5213836.84,,3028095.36,260743.37,35042.53
1709942400000,2024-03-09,Total Asset Value (Dollar),22554826.86,10939011.65,10428616.03,50.38,1056096.87,30899537.68,8159.40,8523.06,74707575.32,4660000.00,42725918.75,388636.21,93875648.45,74040466.48,334116697.34,1003654.57,8500000.00,1633002.30,935440.03,845350.06,967526.28,962439.56,5361963.33,38030506.35,,5213836.84,,3023391.63,260743.37,35042.53
1710028800000,2024-03-10,Total Asset Value (Dollar),22554826.86,10945549.27,10428616.03,50.35,1056096.87,30899537.68,8159.40,8523.06,74707575.32,4660000.00,42729330.02,388636.21,93875648.45,74041853.29,354148731.86,1003654.57,8500000.00,1633002.30,935440.03,845350.06,967526.28,962439.56,5361963.33,38030506.35,,5213836.84,,3023391.63,260743.37,35042.53
1710115200000,2024-03-11,Total Asset Value (Dollar),22510952.37,9919126.80,10428616.03,50.27,1056096.87,30899537.68,8159.40,8523.06,74707575.32,4660000.00,42709432.81,388636.21,93875648.45,74190374.67,350082888.69,1004523.82,8500000.00,1633027.38,935440.03,845350.06,967550.90,962439.56,5363570.59,43979514.43,,5213836.84,,3023391.63,260743.37,35042.53
